interval_begin;interval_end;interval_id;interval_sampledSeconds;interval_departed;interval_arrived;interval_entered;interval_left;interval_density;interval_laneDensity;interval_occupancy;interval_waitingTime;interval_timeLoss;interval_speed;interval_vaporized;typedInterval_begin;typedInterval_end;typedInterval_id;typedInterval_type;typedInterval_departed;typedInterval_arrived;typedInterval_entered;typedInterval_left;typedInterval_sampledSeconds;typedInterval_density;typedInterval_occupancy;typedInterval_waitingTime;typedInterval_timeLoss;typedInterval_speed;typedInterval_vaporized
31500.00;32400.00;e1Detector_31001039#0_0_92;337.11;0;0;121;120;10.05;5.03;2.51;0.00;9.72;13.37;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31001039#0_1_93;337.11;0;0;121;120;10.05;5.03;2.51;0.00;9.72;13.37;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310707184_0_256;2045.48;0;0;282;280;25.59;12.79;6.40;0.00;234.59;12.19;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310707184_1_255;2045.48;0;0;282;280;25.59;12.79;6.40;0.00;234.59;12.19;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310707187_0_871;42.41;0;0;18;18;1.51;0.50;0.25;0.00;1.74;13.22;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310707187_1_872;42.41;0;0;18;18;1.51;0.50;0.25;0.00;1.74;13.22;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310707187_2_873;42.41;0;0;18;18;1.51;0.50;0.25;0.00;1.74;13.22;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310707193#0_0_410;146.91;0;0;49;49;3.95;0.99;0.49;0.00;0.40;13.80;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310707193#0_1_411;146.91;0;0;49;49;3.95;0.99;0.49;0.00;0.40;13.80;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310707193#0_2_412;146.91;0;0;49;49;3.95;0.99;0.49;0.00;0.40;13.80;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310707193#0_3_413;146.91;0;0;49;49;3.95;0.99;0.49;0.00;0.40;13.80;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310729848#0_0_1011;474.20;0;0;136;136;11.69;5.84;2.92;0.00;27.27;12.93;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310729848#0_1_1012;474.20;0;0;136;136;11.69;5.84;2.92;0.00;27.27;12.93;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310819636#0_0_44;466.01;7;6;51;51;4.73;1.58;0.79;0.00;12.49;13.49;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310819636#0_1_45;466.01;7;6;51;51;4.73;1.58;0.79;0.00;12.49;13.49;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310819636#0_2_46;466.01;7;6;51;51;4.73;1.58;0.79;0.00;12.49;13.49;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310821941_2_39;514.88;0;0;160;157;13.05;3.26;1.63;0.00;4.33;13.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310821943#0_0_1084;841.21;0;14;113;100;9.96;4.98;2.49;0.00;62.70;12.62;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310821943#0_0_410;809.17;0;0;112;114;9.58;4.79;2.39;0.00;29.26;13.17;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310821943#0_1_1085;841.21;0;14;113;100;9.96;4.98;2.49;0.00;62.70;12.62;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310821943#0_1_411;809.17;0;0;112;114;9.58;4.79;2.39;0.00;29.26;13.17;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310823109#0_0_1076;826.28;14;7;154;161;13.76;3.44;1.72;0.00;13.23;13.56;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310823109#0_1_1077;826.28;14;7;154;161;13.76;3.44;1.72;0.00;13.23;13.56;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310823109#0_2_1078;826.28;14;7;154;161;13.76;3.44;1.72;0.00;13.23;13.56;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310823109#0_3_1079;826.28;14;7;154;161;13.76;3.44;1.72;0.00;13.23;13.56;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310823111#0_0_38;250.87;17;9;130;138;12.86;4.29;2.14;0.00;16.80;12.70;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310823111#0_2_40;250.87;17;9;130;138;12.86;4.29;2.14;0.00;16.80;12.70;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310827994_0_111;3574.70;22;24;329;324;30.56;15.28;7.64;0.00;300.93;12.68;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310827994_1_110;3574.70;22;24;329;324;30.56;15.28;7.64;0.00;300.93;12.68;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310843499_0_579;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310843499_1_580;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310843499_2_581;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310843504_0_605;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310843504_1_604;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310844452_0_576;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310844452_1_577;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310844452_2_578;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_310855022#0_0_1053;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181482#0_0_655;171.86;0;0;39;39;3.13;0.78;0.39;0.00;0.60;13.85;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181482#0_1_656;171.86;0;0;39;39;3.13;0.78;0.39;0.00;0.60;13.85;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181482#0_2_657;171.86;0;0;39;39;3.13;0.78;0.39;0.00;0.60;13.85;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181482#0_3_658;171.86;0;0;39;39;3.13;0.78;0.39;0.00;0.60;13.85;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181488#0_0_662;530.97;0;0;120;119;9.91;3.30;1.65;0.00;12.38;13.37;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181488#0_1_663;530.97;0;0;120;119;9.91;3.30;1.65;0.00;12.38;13.37;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181488#0_2_664;530.97;0;0;120;119;9.91;3.30;1.65;0.00;12.38;13.37;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181488#0_2_665;530.97;0;0;120;119;9.91;3.30;1.65;0.00;12.38;13.37;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181489#0_0_652;795.71;0;0;112;112;9.17;3.06;1.53;0.00;11.33;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181489#0_1_653;795.71;0;0;112;112;9.17;3.06;1.53;0.00;11.33;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181489#0_2_654;795.71;0;0;112;112;9.17;3.06;1.53;0.00;11.33;13.58;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181490#0_0_659;222.82;0;0;43;43;3.58;1.19;0.60;0.00;3.44;13.33;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181490#0_1_660;222.82;0;0;43;43;3.58;1.19;0.60;0.00;3.44;13.33;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311181490#0_2_661;222.82;0;0;43;43;3.58;1.19;0.60;0.00;3.44;13.33;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311337460#0_0_610;214.19;0;0;31;31;2.49;1.24;0.62;0.00;0.00;13.86;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311337460#0_1_611;214.19;0;0;31;31;2.49;1.24;0.62;0.00;0.00;13.86;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311374934#0_0_273;1090.71;0;0;286;289;23.32;11.66;5.83;0.00;17.96;13.70;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311374934#0_1_274;1090.71;0;0;286;289;23.32;11.66;5.83;0.00;17.96;13.70;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311374935#0_0_271;1798.97;0;0;289;288;23.63;11.81;5.91;0.00;44.90;13.57;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311374935#0_1_272;1798.97;0;0;289;288;23.63;11.81;5.91;0.00;44.90;13.57;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311374935#0_1_275;1798.97;0;0;289;288;23.63;11.81;5.91;0.00;44.90;13.57;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644249#0_0_914;673.92;18;10;63;71;6.68;1.34;0.67;0.00;1.18;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644249#0_0_916;673.92;18;10;63;71;6.68;1.34;0.67;0.00;1.18;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644249#0_1_915;673.92;18;10;63;71;6.68;1.34;0.67;0.00;1.18;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644249#0_1_917;673.92;18;10;63;71;6.68;1.34;0.67;0.00;1.18;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644249#0_2_918;673.92;18;10;63;71;6.68;1.34;0.67;0.00;1.18;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644249#0_3_919;673.92;18;10;63;71;6.68;1.34;0.67;0.00;1.18;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644249#0_4_920;673.92;18;10;63;71;6.68;1.34;0.67;0.00;1.18;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644648#0_0_921;185.92;0;0;48;48;3.96;1.32;0.66;0.00;1.35;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644648#0_1_922;185.92;0;0;48;48;3.96;1.32;0.66;0.00;1.35;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311644648#0_2_923;185.92;0;0;48;48;3.96;1.32;0.66;0.00;1.35;13.47;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311743097_0_302;469.32;0;0;85;85;6.94;2.31;1.16;0.00;5.41;13.61;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311743097_1_303;469.32;0;0;85;85;6.94;2.31;1.16;0.00;5.41;13.61;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311743097_2_304;469.32;0;0;85;85;6.94;2.31;1.16;0.00;5.41;13.61;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311743098_0_307;387.31;0;0;107;107;8.89;2.96;1.48;0.00;3.82;13.37;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311743098_1_308;387.31;0;0;107;107;8.89;2.96;1.48;0.00;3.82;13.37;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311743098_2_309;387.31;0;0;107;107;8.89;2.96;1.48;0.00;3.82;13.37;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31175345#0_0_525;81.92;0;0;12;12;0.97;0.48;0.24;0.00;0.00;13.80;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31175345#0_1_526;81.92;0;0;12;12;0.97;0.48;0.24;0.00;0.00;13.80;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31175347#0_0_958;113.44;0;0;15;15;1.20;0.60;0.30;0.00;0.00;13.90;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31175347#0_1_957;113.44;0;0;15;15;1.20;0.60;0.30;0.00;0.00;13.90;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31175540#1_1_152;434.60;0;0;160;160;13.18;4.39;2.20;0.00;8.24;13.49;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31175540#1_2_151;434.60;0;0;160;160;13.18;4.39;2.20;0.00;8.24;13.49;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311893368#0_0_205;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_311893368#0_1_204;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_312121558_0_476;1212.41;0;0;128;128;10.77;5.39;2.69;0.00;55.54;13.20;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_312121558_1_477;1212.41;0;0;128;128;10.77;5.39;2.69;0.00;55.54;13.20;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31232317_0_644;16962.30;0;0;271;287;205.63;102.81;51.41;0.00;15119.11;1.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31232317_1_643;16962.30;0;0;271;287;205.63;102.81;51.41;0.00;15119.11;1.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31343525_0_966;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31343525_1_965;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31344435_0_347;2098.56;15;9;258;265;23.06;7.69;3.84;0.00;74.92;13.21;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31344435_1_348;2098.56;15;9;258;265;23.06;7.69;3.84;0.00;74.92;13.21;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31344435_2_349;2098.56;15;9;258;265;23.06;7.69;3.84;0.00;74.92;13.21;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313493934_0_1138;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313493934_1_1139;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313493934_2_1134;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313493934_2_1136;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313493934_3_1135;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313493934_3_1137;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31352158_0_414;135.84;0;0;29;29;2.31;0.58;0.29;0.00;0.00;13.97;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31352158_1_415;135.84;0;0;29;29;2.31;0.58;0.29;0.00;0.00;13.97;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31352158_2_416;135.84;0;0;29;29;2.31;0.58;0.29;0.00;0.00;13.97;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_31352158_3_417;135.84;0;0;29;29;2.31;0.58;0.29;0.00;0.00;13.97;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313576545#0_0_633;949.35;12;4;110;118;17.44;5.81;2.91;0.00;405.67;7.77;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313576545#0_1_634;949.35;12;4;110;118;17.44;5.81;2.91;0.00;405.67;7.77;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313576545#0_2_635;949.35;12;4;110;118;17.44;5.81;2.91;0.00;405.67;7.77;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313579584#0_0_177;2393.42;62;48;119;132;53.49;17.83;8.91;0.00;1737.91;3.74;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313579584#0_2_179;2393.42;62;48;119;132;53.49;17.83;8.91;0.00;1737.91;3.74;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313579593_0_1477;1005.25;0;0;91;94;7.60;3.80;1.90;0.00;9.62;13.66;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313579593_1_1478;1005.25;0;0;91;94;7.60;3.80;1.90;0.00;9.62;13.66;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313579600_0_1480;504.85;0;0;75;72;6.13;3.06;1.53;0.00;8.59;13.44;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_313579600_1_1479;504.85;0;0;75;72;6.13;3.06;1.53;0.00;8.59;13.44;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_314164436#0_0_552;285.46;0;0;72;72;5.99;2.00;1.00;0.00;6.01;13.36;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_314164436#0_1_553;285.46;0;0;72;72;5.99;2.00;1.00;0.00;6.01;13.36;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_314164436#0_2_554;285.46;0;0;72;72;5.99;2.00;1.00;0.00;6.01;13.36;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_314164436#0_2_556;285.46;0;0;72;72;5.99;2.00;1.00;0.00;6.01;13.36;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_314501980_0_290;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_314501980_1_291;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_314501980_2_292;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_314501984#0_0_1207;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_314501984#0_1_1208;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315127281#0_0_1335;418.41;0;0;67;67;5.43;1.81;0.91;0.00;5.37;13.71;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315127281#0_1_1336;418.41;0;0;67;67;5.43;1.81;0.91;0.00;5.37;13.71;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315127281#0_2_1337;418.41;0;0;67;67;5.43;1.81;0.91;0.00;5.37;13.71;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315127282#0_0_572;330.14;0;0;47;47;3.89;1.94;0.97;0.00;15.01;13.44;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315127282#0_1_573;330.14;0;0;47;47;3.89;1.94;0.97;0.00;15.01;13.44;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315127283#0_0_1328;183.33;0;0;28;28;2.20;0.73;0.37;0.00;0.00;14.16;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315127283#0_1_1329;183.33;0;0;28;28;2.20;0.73;0.37;0.00;0.00;14.16;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315127283#0_2_1330;183.33;0;0;28;28;2.20;0.73;0.37;0.00;0.00;14.16;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315156367#0_0_596;123.25;0;0;43;42;3.74;1.25;0.62;0.00;12.17;12.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315156367#0_1_597;123.25;0;0;43;42;3.74;1.25;0.62;0.00;12.17;12.48;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202561_0_351;536.12;0;0;65;66;6.03;6.03;3.02;0.00;64.19;12.12;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202565_0_162;15237.13;0;0;277;253;153.17;76.59;38.29;0.00;13006.76;2.02;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202565_1_163;15237.13;0;0;277;253;153.17;76.59;38.29;0.00;13006.76;2.02;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202566_0_168;9237.02;0;0;277;250;149.52;49.84;24.92;0.00;7849.54;2.05;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202566_1_169;9237.02;0;0;277;250;149.52;49.84;24.92;0.00;7849.54;2.05;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202566_2_170;9237.02;0;0;277;250;149.52;49.84;24.92;0.00;7849.54;2.05;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202568#0_0_166;3727.48;55;18;189;225;30.96;10.32;5.16;0.00;1361.59;8.81;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202568#0_1_167;3727.48;55;18;189;225;30.96;10.32;5.16;0.00;1361.59;8.81;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202568#0_2_164;3727.48;55;18;189;225;30.96;10.32;5.16;0.00;1361.59;8.81;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315202568#0_2_165;3727.48;55;18;189;225;30.96;10.32;5.16;0.00;1361.59;8.81;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220257_0_1358;247.55;23;21;316;318;27.90;9.30;4.65;0.00;3.83;13.50;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220257_1_1359;247.55;23;21;316;318;27.90;9.30;4.65;0.00;3.83;13.50;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220257_2_1360;247.55;23;21;316;318;27.90;9.30;4.65;0.00;3.83;13.50;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220259_0_247;547.28;0;0;116;117;9.61;1.92;0.96;0.00;16.86;13.42;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220259_1_248;547.28;0;0;116;117;9.61;1.92;0.96;0.00;16.86;13.42;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220259_2_249;547.28;0;0;116;117;9.61;1.92;0.96;0.00;16.86;13.42;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220259_3_250;547.28;0;0;116;117;9.61;1.92;0.96;0.00;16.86;13.42;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220259_4_251;547.28;0;0;116;117;9.61;1.92;0.96;0.00;16.86;13.42;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220263_0_866;6523.57;0;0;250;244;125.77;62.89;31.44;0.00;5470.82;2.20;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220263_1_867;6523.57;0;0;250;244;125.77;62.89;31.44;0.00;5470.82;2.20;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220272#0_0_864;1480.58;0;0;310;308;32.16;8.04;4.02;0.00;323.87;10.69;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220272#0_1_862;1480.58;0;0;310;308;32.16;8.04;4.02;0.00;323.87;10.69;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220272#0_2_863;1480.58;0;0;310;308;32.16;8.04;4.02;0.00;323.87;10.69;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315220272#0_3_865;1480.58;0;0;310;308;32.16;8.04;4.02;0.00;323.87;10.69;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315224429#0_0_1022;444.93;0;0;70;70;6.00;2.00;1.00;0.00;15.68;12.97;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315224429#0_1_1023;444.93;0;0;70;70;6.00;2.00;1.00;0.00;15.68;12.97;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315224429#0_2_1024;444.93;0;0;70;70;6.00;2.00;1.00;0.00;15.68;12.97;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315224431#0_0_1012;479.12;15;5;114;123;11.63;3.88;1.94;0.00;46.44;12.28;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315224431#0_1_1013;479.12;15;5;114;123;11.63;3.88;1.94;0.00;46.44;12.28;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_315224431#0_2_1014;479.12;15;5;114;123;11.63;3.88;1.94;0.00;46.44;12.28;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316009881#0_0_23;29098.73;42;9;121;132;434.28;108.57;54.28;0.00;28224.66;0.41;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316009881#0_1_24;29098.73;42;9;121;132;434.28;108.57;54.28;0.00;28224.66;0.41;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316009881#0_3_25;29098.73;42;9;121;132;434.28;108.57;54.28;0.00;28224.66;0.41;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316052825#0_0_1430;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316052825#0_1_1431;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316052825#0_2_1432;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316052825#0_3_1433;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316052843#0_2_36;558.62;11;10;110;111;10.06;3.35;1.68;0.00;15.93;13.36;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316052843#0_2_37;558.62;11;10;110;111;10.06;3.35;1.68;0.00;15.93;13.36;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316068183#0_0_122;604.79;66;43;101;123;13.84;4.61;2.31;0.00;13.33;13.36;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316068183#0_1_123;604.79;66;43;101;123;13.84;4.61;2.31;0.00;13.33;13.36;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316068183#0_2_124;604.79;66;43;101;123;13.84;4.61;2.31;0.00;13.33;13.36;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316068184#0_0_130;178.97;0;0;25;26;2.06;0.69;0.34;0.00;0.00;13.72;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316068184#0_1_131;178.97;0;0;25;26;2.06;0.69;0.34;0.00;0.00;13.72;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316068184#0_2_132;178.97;0;0;25;26;2.06;0.69;0.34;0.00;0.00;13.72;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316068187#0_2_127;274.69;0;0;77;78;6.39;1.60;0.80;0.00;4.25;13.53;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316110464_0_484;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316110474_0_131;275.84;0;0;30;30;2.44;0.81;0.41;0.00;0.42;13.65;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316110477#0_0_129;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316110477#0_1_128;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316110477#0_2_127;0.00;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316433714#0_0_10;4520.07;0;0;198;169;66.22;22.07;11.04;0.00;3443.05;3.25;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316433714#0_1_9;4520.07;0;0;198;169;66.22;22.07;11.04;0.00;3443.05;3.25;;;;;;;;;;;;;;;;
31500.00;32400.00;e1Detector_316433714#0_2_8;4520.07;0;0;198;169;66.22;22.07;11.04;0.00;3443.05;3.25;;;;;;;;;;;;;;;;
